movieId,title,genres,imdbId,rating
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,2180411,6.0
119027,The Cop in Blue Jeans (1976),Action|Crime|Drama,0075260,6.2
119029,Hit Squad (1976),Action|Comedy,0076753,6.5
119031,The Son of the Sheik (1977),Action|Comedy,0076026,6.2
119035,Swindle (1977),Action|Comedy,0076754,6.4
119037,Little Italy (1978),Action|Comedy,0078312,6.0
119039,The Gang That Sold America (1979),Action|Comedy,0079943,5.4
119041,The Finzi Detective Agency (1979),Comedy|Crime,0077130,6.0
119043,Assassination on the Tiber (1979),Action|Comedy,0078802,6.2
119045,"Against One Another, Virtually Friends (1981)",Comedy,0081689,6.0
119049,Crime at Porta Romana (1980),Comedy|Crime,0080606,6.3
119051,Crime at the Chinese Restaurant (1981),Comedy|Mystery|Thriller,0082256,6.2
119053,The Haunted House (1982),Comedy,0161389,6.1
119055,Crime on the Highway (1982),Comedy|Crime,0083812,6.0
119057,Cat and Dog (1983),Comedy|Crime,0083715,5.8
119059,Cop in Drag (1984),Comedy|Crime|Drama,0087133,5.5
119061,Aladdin (1986),Adventure|Fantasy,0090601,5.3
119063,"Rimini, Rimini: A Year Later (1988)",Comedy,0200030,3.5
119065,Scooby-Doo! and the Witch's Ghost (1999),Animation|Comedy|Mystery,0196931,7.2
119068,"Men, Women & Children (2014)",Comedy|Drama,3179568,6.7
119080,Loins of Punjab Presents (2007),Comedy,1012757,7.1
119082,Animated Motion: Part 5 (1978),Animation|Documentary,0203302,5.7
119084,Narcissus (1983),Musical,0203725,6.5
119086,A Follower for Emily (1974),Drama,0163632,6.5
119126,Killers (2014),Action|Crime|Drama|Thriller,2409300,6.5
119129,Galician Caress (Of Clay) (1961),Documentary,1918657,7.2
119131,Water-mirror of Granada (1955),Documentary,1918662,7.2
119133,Penda's Fen (1974),Fantasy,0325965,7.4
119135,Momo (2001),Animation|Children|Fantasy,0299040,6.9
119137,The Last Train through Harecastle Tunnel (1969),Drama,0416906,6.7
119139,Ascension (2014),Drama|Sci-Fi,3696720,7.2
119141,The Interview (2014),Action|Comedy,2788710,6.6
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,2802144,7.7
119147,Holidaze (2013),Children|Drama|Romance,2622122,5.8
119149,Madonna's Pig (2011),Fantasy|Romance|Sci-Fi,1664662,6.0
119153,Bill Burr: You People Are All the Same (2012),Comedy,2290153,8.3
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,2692250,6.2
119157,The Nativity (1978),Children|Drama,0077977,6.6
119159,Teenage (2013),Documentary,2196055,6.5
119161,Beyond the Mind's Eye (1992),Animation|Comedy,0167046,7.6
119163,Fire in Castilla (Tactilvision from the Moor of the Fright) (1961),Documentary,0130709,7.7
119165,Lunch Break (2008),Documentary,1343394,7.0
119167,Paradox (2010),Sci-Fi|Thriller,1343740,4.7
119171,Katt Williams: The Pimp Chronicles Pt. 1 (2006),Comedy|Documentary,0865482,7.8
119174,Under the Age (1972),Drama,0721244,7.0
119176,The Hallelujah Handshake (1970),Drama,0163654,7.2
119178,Sovereign's Company (1970),Drama,0066394,7.4
119180,Summer in February (2013),Drama|Romance,2184287,5.6
119182,Sorority Wars (2009),Comedy|Drama,1411249,5.9
119184,Bad Karma (1991),Horror,0238059,5.1
119186,Fear Island (2009),Horror|Mystery|Thriller,1109583,5.3
119188,The Big Flame (1969),Drama,0149867,7.8
119190,Walking on Sunshine (2014),Musical|Romance,2107861,5.4
119192,In Two Minds (1967),(no genres listed),0151045,7.4
119194,Cathy Come Home (1966),Drama,0059020,8.0
119196,Heartbeat (1938),Comedy,0030722,7.3
119198,Saving Otter 501 (2013),Documentary,2784004,7.4
119200,Wheelmen (2005),Comedy,0299215,4.3
119202,The Private Life of Deer (2013),Documentary,2784002,7.1
119204,Pericles on 31st Street (1962),Comedy|Drama,0559625,8.8
119206,The Losers (1963),Comedy|Drama,0559649,7.1
119208,Big Brown Eyes (1936),Comedy|Mystery,0027357,6.6
119210,How Hitler Lost the War (1989),Documentary,0243976,7.6
119212,King of Germany (2013),Comedy,3002578,5.9
119214,Food Stamped (2010),Documentary,1667079,6.5
119216,Goodbye to All That (2014),Comedy|Drama,2437548,5.2
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,2280378,8.2
119220,Presidentintekijät (2014),Documentary,3506224,5.7
119222,Behaving Badly (2014),Comedy,2314824,4.4
119224,Tyler Perry's A Madea Christmas (2013),Comedy|Drama,2609758,4.9
119226,Nicholas on Holiday (2014),Comedy,3019796,6.2
119303,The Walking Stick (1970),Crime|Drama|Romance,0066543,6.4
119305,The Nutcracker Prince (1990),Adventure|Animation|Children|Fantasy,0100281,6.9
119308,Bullets Don't Argue (1964),Western,0058475,5.8
119310,Days and Nights (2014),Comedy|Drama,2359381,4.8
119312,Don't Go In the Woods (1981),Horror,0182996,3.6
119314,Pigs (2007),Comedy,1065106,4.7
119316,Professor Beware (1938),Comedy,0030631,7.1
119332,21-87 (1963),Documentary,0222664,7.1
119424,A Viking Saga: The Darkest Day (2013),Action|Adventure|Thriller,2320073,4.2
119426,Thérèse (2012),Drama,1654829,6.1
119428,With Love... from the Age of Reason (2010),Comedy|Romance,1594503,5.8
119430,Yonkers Joe (2008),Drama,1018830,6.5
119432,A Thousand Times Goodnight (2014),Drama,2353767,7.1
119438,The Love Machine (1971),Drama,0067359,4.6
119440,The Lost Prince (2003),Drama,0349747,7.8
119454,Tyler Perry's Madea's Big Happy Family (2011),Comedy|Drama,1787759,4.6
119456,Bugs Bunny's Looney Christmas Tales (1979),Animation|Children,0154263,7.2
119563,12 Dates of Christmas (2011),Children|Comedy|Fantasy|Romance,1846442,6.3
119565,The Missing (2014),Crime|Drama|Mystery,3877200,8.2
119567,"Kennedys, The (2011)",Drama,1567215,7.7
119569,Quatsch und die Nasenbärbande (2014),Children,4045488,6.3
119571,Teenage Dirtbag (2009),Drama,1091207,7.1
119575,An American Hippie in Israel (1972),Action|Comedy|Sci-Fi,1388371,5.1
119583,Carry On Teacher (1959),Comedy,0052676,6.3
119585,"Carry On, Constable (1960)",Comedy,0053699,6.3
119589,The Arrival of Joachim Stiller (1976),Drama|Fantasy,0122571,7.6
119595,Deceit (1992),Sci-Fi,0097176,7.2
119601,Destination Gobi (1953),Adventure|Drama|War,0045682,6.3
119603,Down Twisted (1987),Action|Adventure|Crime|Drama|Thriller,0092922,6.9
119605,Encore (1951),Comedy|Drama,0044586,7.0
119615,Even Angels Eat Beans (1973),Action|Comedy|Crime,0069713,6.4
119621,Everyday Sunshine:  The Story of Fishbone (2010),Documentary,0840358,7.6
119625,Ex-Lady (1933),Comedy|Drama,0023993,7.0
119627,Exit to Hell (2013),Action|Horror|Thriller,1409798,3.5
119629,Exorcismus (2010),Horror,1322306,5.0
119645,Falling Awake (2009),Romance|Thriller,1043756,6.1
119649,Nick Offerman: American Ham (2014),Comedy,3441700,6.7
119653,Stormheart (2008),Children|Drama,0968294,4.8
119655,Seventh Son (2014),Adventure|Children|Fantasy,1121096,5.5
119661,The Story of Asya Klyachina (1966),Drama|Romance,0060549,7.4
119663,Out of the Ashes (2003),Drama,0311210,6.9
119667,The Prophecy: Forsaken (2005),Fantasy|Horror|Thriller,0439771,4.6
119670,National Gallery (2014),Documentary,3720794,7.3
119672,7th Floor (2013),Mystery|Thriller,2403961,5.8
119677,Heatstroke (2013),Thriller,3663040,4.8
119679,The Wait (2013),Drama|Thriller,1675759,4.7
119681,Munger Road (2011),Horror|Mystery|Thriller,1720172,4.5
119683,Myn Bala: Warriors of the Steppe (2012),Action|Adventure|Drama,1852040,6.7
119685,Alyce Kills (2011),Horror|Thriller,1680051,5.5
119687,Little Witches (1996),Horror|Thriller,0116897,3.6
119689,The Haunting of Helena (2012),Horror|Thriller,2378191,4.7
119691,Alice in Murderland (2010),Horror|Thriller,1753422,1.9
119693,Elfie Hopkins: Cannibal Hunter (2012),Horror|Thriller,1470022,4.6
119695,The Evictors (1979),Crime|Drama|Horror|Mystery|Thriller,0079128,5.6
119697,On the Ice (2011),Drama|Thriller,1663660,6.3
119699,The Case of the Scorpion's Tail (1971),Mystery|Thriller,0066924,6.8
119701,Let It Snow (2013),Children|Drama|Romance,3320502,6.8
119703,Chasing Christmas (2005),Comedy|Fantasy,0480008,5.3
119705,Piranhaconda (2012),Horror|Sci-Fi,1886644,2.9
119714,Corner Gas: The Movie (2014),Comedy,3788052,6.7
119752,Charleston (1974),Comedy|Crime,0071139,5.2
119754,Common (2014),Crime|Drama,2937752,7.3
119758,Woman of Antwerp (1948),Drama,0039344,7.2
119760,Love Without Pity (1989),Comedy|Romance,0098552,7.1
119762,Ethel (2012),Documentary,2076844,7.9
119766,Exit Smiling (1926),Comedy|Romance,0016832,7.1
119770,Fanny (2013),Drama,1872101,6.8
119782,FernGully 2: The Magical Rescue (1998),Adventure|Animation|Children|Fantasy,0129924,4.6
119796,Filthy Gorgeous: The Bob Guccione Story (2013),Documentary,2520096,6.5
119800,Family Way (2012),Comedy|Romance,2226285,6.6
119802,Miss Minoes (2001),Children|Comedy|Fantasy,0279231,6.9
119804,Crazy for Christmas (2005),Children,0479152,6.4
119812,The Violent Professionals (1973),Crime|Drama,0070393,6.4
119818,Gambling City (1975),Crime|Drama,0071331,6.7
119820,Silent Action (1975),Action|Crime|Drama,0075083,6.3
119822,The Suspicious Death of a Minor (1975),Comedy|Crime|Thriller,0073406,6.7
119830,The Mountain of the Cannibal God (1978),Adventure|Horror,0077945,5.3
119832,Screamers (1979),Action|Horror,0081467,5.0
119836,The Great Alligator (1979),Horror,0079156,4.6
119850,"Acapulco, First Beach... To the Left (1983)",Comedy,0085134,5.3
119858,Casablanca Express (1989),Action|War,0094843,4.2
119874,Trainer on the Beach 2 (2008),Comedy,1073654,3.6
119878,Solomon Northup's Odyssey (1984),(no genres listed),0088148,7.7
119901,Sharpe's Gold (1995),Action|Adventure|War,0114417,7.5
119904,Sharpe's Battle (1995),Action|Adventure|War,0114416,8.0
119907,Sharpe's Sword (1995),Action|Adventure|War,0114418,8.0
119909,Sharpe's Eagle (1993),Action|Adventure|War,0108107,8.0
119929,Back to School with Franklin (2003),Animation|Children,0420511,7.7
119946,The New Babylon (1929),Drama,0020230,7.6
119948,Let's Kill Ward's Wife (2014),Comedy,2980708,5.4
119950,The Magnificent Trio (1966),Action|Drama|Romance,0060163,6.3
119954,Force of Execution (2013),Action|Crime,2611626,4.5
119960,Kaksparsh (2012),Drama,2400377,7.8
119964,A Merry Friggin' Christmas (2014),Comedy,0910885,5.1
119966,Ask Me Anything (2014),Drama|Mystery|Thriller,2505294,6.1
119975,"Silent Night, Deadly Night 5: The Toy Maker (1991)",Horror|Sci-Fi,0105410,4.3
119977,Santa Claus (1959),Children|Fantasy,0053241,2.5
120076,Fame High (2012),Documentary,2368833,6.5
120096,First a Girl (1935),Comedy|Musical,0026361,7.1
120102,Fishtales (2008),Children|Fantasy,0918628,6.3
120104,Fitzwilly (1967),Comedy|Romance,0061669,6.7
120110,Jauja (2014),Drama|Western,2514338,6.3
120112,The Grump (2014),Comedy,2480454,6.9
120114,Summertime (2014),Comedy,3097490,5.7
120116,Boy Upside Down (2014),Drama,2421230,5.6
120118,The Forest (2012),Drama|Fantasy,2364649,5.5
120120,The Swedish Moment (2014),Comedy,3435570,5.7
120122,Raspberry Boat Refugee (2014),Comedy,2965842,6.1
120124,"Girl, Positive (2007)",Drama,0985692,6.8
120126,Beauty Day (2011),Documentary,1922555,7.3
120128,Everything I Can See From Here (2013),Adventure|Animation|Drama|Sci-Fi,2819436,5.9
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2061702,8.0
120132,Annie (2014),Children|Comedy|Drama|Musical,1823664,5.3
120134,Doggiewoggiez! Poochiewoochiez! (2012),Comedy,2635832,6.9
120136,Castle of Blood (1964),Horror,0057993,7.0
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2338151,8.2
120142,Mirage Men (2013),Documentary,2254010,6.4
120146,Boats (2013),Comedy,3205728,6.2
120200,Final: The Rapture (2013),Thriller,2710368,5.9
120202,Finders Keepers (2014),Horror|Thriller,3534842,4.4
120206,Five Weeks in a Balloon (1962),Action|Adventure|Comedy|Romance,0055988,5.8
120208,Flesh and Blood (1922),Drama,0013134,6.6
120214,Flirtation Walk (1934),Musical|Romance,0025124,5.8
120216,Sansa (2003),Drama,0363056,7.2
120222,Foodfight! (2012),Action|Animation|Children|Comedy,0249516,1.7
120234,Forbidden (1949),Drama|Thriller,0040365,7.1
120246,Forget Me Not (2010),Romance,1431065,6.6
120258,Shaka Zulu: The Citadel (2001),Drama,0200374,5.4
120272,Get Crazy (1983),Comedy,0085551,6.9
120274,America: Imagine the World Without Her (2014),Documentary,2785390,5.6
120276,Symphony of the Soil (2012),Adventure|Documentary,2229399,8.4
120278,Another Me (2013),Mystery|Thriller,1816608,4.7
120280,Bang Bang (1971),Comedy,0201450,7.0
120282,Now You Know (2002),Comedy|Romance,0286855,6.7
120284,Rocks in my Pockets (2014),Animation|Comedy|Drama,2961890,7.7
120286,Daughters of Dolma (2013),Documentary,3431998,7.7
120290,My Rainy Days (2009),Drama|Romance,1538401,7.1
120292,Bird People (2014),Drama|Fantasy|Romance,2368635,6.1
120294,It Felt Like Love (2013),Drama,2328922,5.5
120299,Eye for an Eye (1966),(no genres listed),0313422,6.0
120301,Miss Granny (2014),Comedy|Fantasy,3516378,7.4
120311,Drishyam (2013),Children|Drama|Thriller,3417422,8.8
120313,Otakus in Love (2004),Comedy|Drama|Romance,0435107,6.9
120315,Gloriously Wasted (2012),Comedy,2053378,4.3
120317,Thunderpants (2002),Children|Comedy|Sci-Fi,0283054,3.6
120323,Moon Man (2012),Animation|Sci-Fi,2397521,6.4
120380,The Fountain (1989),Comedy,0095167,7.5
120388,Louis Cyr: The Strongest Man in the World (2013),Drama,1657513,7.4
120390,Natural Selection (2011),Comedy|Drama,1621426,6.4
120392,Comet (2014),Comedy|Drama|Romance|Sci-Fi,2965412,6.8
120400,Free Ride (2013),Action|Drama|Thriller,1839482,5.6
120410,From Above (2013),Drama|Romance,2065898,6.3
120412,From Time to Time (2009),Adventure|Drama|Fantasy,1031241,6.7
120414,Front Page Woman (1935),Comedy|Romance,0026388,7.1
120420,Futuresport (1998),Action|Sci-Fi|Thriller,0158409,4.2
120432,A Summer in St. Tropez (1983),Drama|Romance,0088202,5.6
120438,Garfield Gets Real (2007),Animation|Children|Comedy,1059793,4.6
120440,Garfield's Fun Fest (2008),Animation|Children|Comedy|Fantasy,1135929,4.5
120442,George Lopez: America's Mexican (2007),Comedy,0975673,6.5
120444,"George Lopez: It's Not Me, It's You (2012)",Comedy,2270274,5.2
120446,"George Lopez: Tall, Dark & Chicano (2009)",Comedy,1508274,5.6
120448,Geronimo (1962),Action|Western,0056016,5.9
120450,Get Out of My Room (1985),Comedy,0089199,4.8
120452,Get Yourself a College Girl (1964),Comedy,0161612,4.9
120454,Ghost Son (2007),Drama|Horror|Mystery|Thriller,0460808,4.5
120462,The Invisible Boy (2014),Fantasy|Sci-Fi,3078296,6.2
120464,The 11 Commandments (2004),Comedy,0386695,4.6
120466,Chappie (2015),Action|Thriller,1823672,6.8
120468,Toy Story Toons: Partysaurus Rex (2012),Animation|Children|Comedy,2340678,7.6
120470,The Legend of Mor'du (2012),Animation|Children,2565938,6.2
120474,Toy Story That Time Forgot (2014),Animation|Children,3473654,7.2
120476,Implanted (2013),Drama|Mystery|Sci-Fi|Thriller,2166880,3.0
120478,The Salt of the Earth (2014),Documentary,3674140,8.4
120480,"No Retreat, No Surrender 2: Raging Thunder (1987)",Action|Adventure,0097991,5.0
120482,Vincent: A Life in Color (2008),Documentary,1337068,8.4
120484,Lille Fridolf and I (1956),Comedy,0049444,5.6
120486,Daar (1993),Drama|Horror|Mystery|Romance|Thriller,0109555,7.9
120488,The Call of the Wild (1972),Adventure|Children,0069197,6.0
120492,Double Confession (1950),Crime|Drama,0042410,6.5
120516,Across the Bridge (1957),Crime|Drama|Thriller,0050097,7.3
120518,The Hellions (1961),Adventure|Drama|Western,0054968,7.1
120524,The Biggest Bundle of Them All (1968),Comedy|Crime,0062731,5.3
120534,A Master Builder (2013),Drama,2276069,6.1
120536,The Snow White Murder Case (2014),Drama|Mystery,3096712,7.1
120574,Gimme Shelter (2013),Drama,1657510,6.5
120578,Big Shot: Confessions of a Campus Bookie (2002),Drama,0299535,6.1
120580,Girls Gone Dead (2012),Comedy|Horror,1884318,3.5
120588,Going Hollywood (1933),Musical|Romance,0024067,7.8
120610,Jim Breuer: And Laughter for All (2013),Comedy,2663380,7.2
120614,How to Eat Your Watermelon in White Company (and Enjoy It) (2005),Documentary,0452632,7.4
120618,In Vogue: The Editor?s Eye (2012),Documentary,2476624,7.2
120621,Savannah (2013),Drama|Romance,1797487,6.0
120623,3 Simoa (2012),Comedy,2077677,6.4
120625,The Fool (2014),Drama,3560686,8.0
120627,The Disappeared (2008),Documentary,1366862,6.8
120629,The Dark Matter of Love (2012),Documentary,2512582,7.4
120631,Out of the Clear Blue Sky (2012),Documentary,2247696,6.6
120635,Taken 3 (2015),Action|Crime|Thriller,2446042,6.0
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,2717822,5.4
120639,Tiger Eyes (2012),Drama,1748260,6.4
120641,Santa Fe (1951),Action|Romance|Western,0043992,6.2
120751,Home of the Brave (2004),Documentary,0389009,7.2
120757,Beck - Rum 302 (2015),Crime|Mystery|Thriller,4186386,6.2
120759,Odd Girl Out (2005),Drama,0433422,6.9
120761,By the Law (1926),Drama,0017271,7.9
120763,Queen Sized (2008),Comedy|Drama,1124215,5.0
120765,Tru Confessions (2002),Children|Comedy|Drama,0296251,7.7
120767,All the Fine Young Cannibals (1960),Drama|Romance,0053582,6.0
120769,Headfirst (2014),Drama,3526098,5.9
120771,"Eila, Rampe and Likka (2014)",Comedy,3298522,5.7
120773,Lady Liberty (1971),Comedy,0068970,5.5
120775,Night Train (1959),Drama|Mystery|Thriller,0053176,7.9
120777,Somersault (1965),Drama,0059670,7.3
120779,Korso (2014),Drama,2724304,5.1
120781,Nocturna (2007),Adventure|Animation|Children|Fantasy|Mystery,0836682,7.4
120783,Son of a Gun (2014),Action|Crime|Drama,2452200,6.5
120785,The Land (1942),Documentary,0033811,7.7
120787,Grass: A Nation's Battle for Life (1925),Documentary,0015873,7.8
120789,City in the Sea (1965),Adventure|Fantasy|Sci-Fi,0059895,5.4
120791,Naughty Girl (1956),Comedy|Musical|Romance,0049063,5.9
120793,The Vixen (1969),Comedy,0064324,5.5
120795,The Big Shave (1968),Drama|Horror,0061402,7.0
120801,Bad Day on the Block (1997),Drama|Thriller,0118670,5.4
120803,Those Awful Hats (1909),Comedy,0001062,6.2
120805,Robin Williams: Weapons of Self Destruction (2009),Comedy,1560169,7.8
120807,John Mulaney: New In Town (2012),Comedy,2246779,8.1
120809,Come Dance with Me! (1959),Crime|Drama|Mystery,0053428,6.3
120811,Patton Oswalt: Finest Hour (2011),Comedy,2060540,7.6
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,1503646,7.6
120815,Patton Oswalt: Werewolves and Lollipops (2007),Comedy,1084002,7.7
120817,Kevin Nealon: Now Hear Me Out! (2009),Comedy,1474251,6.4
120819,"Kevin Nealon: Whelmed, But Not Overly (2012)",Comedy,2261735,6.4
120821,The War at Home (1979),Documentary|War,0080118,7.6
120823,One Bright Shining Moment (2005),Documentary,0468528,7.7
120825,The Woman in Black 2: Angel of Death (2015),Drama|Horror|Thriller,2339741,4.9
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,0095330,8.1
120829,Scattered Clouds (Midaregumo) (1967),Drama,0061971,8.0
120831,Dealin' with Idiots (2013),Comedy,2948266,5.4
120833,Super Capers (2009),Action|Adventure|Comedy|Fantasy|Sci-Fi,1161064,3.1
120835,Fight for Your Right Revisited (2011),Comedy,1791504,8.1
120837,Busting (1974),Crime|Drama,0071259,6.3
120839,Comes a Bright Day (2012),Romance,1900854,6.1
120843,"North and South, Book II (1986)",Drama|Romance|War,0090490,8.1
120845,Penthouse North (2013),Drama|Mystery|Thriller,2055709,5.6
120851,Cheeky Girls (2008),Comedy,1224151,5.2
120853,Fresh Guacamole (2012),Animation,2309977,7.4
120855,Adam and Dog (2012),Animation,2162565,6.9
120857,Bloodsuckers (2005),Action|Horror|Sci-Fi,0430926,4.5
120859,Poolsite (2012),Crime|Drama,2142618,6.4
120861,Animal (1977),Action|Comedy|Romance,0075683,6.7
120863,Doodlebug (1997),Fantasy|Mystery,0411302,7.1
120865,Jean-Luc Cinema Godard (2009),Documentary,1515157,6.8
120867,Tropico (2013),Drama|Fantasy|Romance,3384034,8.0
120869,Employees Leaving the Lumière Factory (1895),Documentary,0000010,6.9
120871,A Night at the Movies: The Horrors of Stephen King (2011),Documentary|Horror,2076787,7.4
120873,A Night at the Movies: The Suspenseful World of Thrillers (2009),Documentary,1534380,6.8
120875,"White, Red and Verdone (1981)",Comedy,0082073,7.4
120877,Talcum Powder (1982),Comedy,0083680,6.9
120879,Soap and Water (1983),Comedy,0086850,6.5
120881,The Two Policemen (1984),Comedy,0087181,5.9
120883,Great! (1986),Comedy,0092116,6.5
120885,Me and My Sister (1987),Comedy,0093274,6.0
120887,Classmates (1988),Comedy|Drama,0094901,7.2
120889,The Child and the Policeman (1989),Comedy,0096884,5.5
120891,Damned the Day I Met You (1992),Comedy,0104798,6.8
120895,Let's Not Keep in Touch! (1994),Comedy,0110808,6.3
120897,Honeymoons (1995),Comedy,0114844,6.5
120901,I'm Crazy About Iris Blond (1996),Comedy|Romance,0117695,6.2
120903,Grouse (1998),Comedy,0167947,5.5
120905,A Chinese in a Coma (2000),Comedy,0208026,5.6
120907,Love is Eternal While It Lasts (2004),Comedy|Romance,0402764,6.2
120909,What Fault Is It of Ours? (2003),Comedy,0312929,6.2
120913,"Big, Large and Verdone (2008)",Comedy,1077026,5.5
120919,Man on High Heels (2014),Action|Comedy,3837196,6.7
120921,Miss Zombie (2013),Horror,2542616,6.3
120928,Lullaby (2014),Drama,2210781,6.2
120930,Over Your Dead Body (2014),Horror,2916416,6.1
120932,A Walk in the Old City of Warsaw (1958),Documentary,0173231,7.0
120934,Korengal (2014),Documentary|War,3578504,6.7
120936,The Hire: Powder Keg (2001),Action,0285930,7.7
120938,The Hire: Chosen (2001),Action,0283994,7.0
120940,The Hire: Ambush (2001),Action,0283875,7.2
120942,The Hire: Ticker (2002),Action|Adventure,0340398,7.7
120944,The Hire: Beat the Devil (2002),Action|Adventure|Comedy,0338768,7.5
120946,The Hire: Hostage (2002),Action|Adventure|Crime|Thriller,0338111,7.3
120948,"Pancho, the Millionaire Dog (2014)",Children|Comedy,3132094,4.6
120952,Filly Brown (2012),Drama,1869425,5.7
121003,Winter of Discontent (2012),Drama,2380594,6.9
121005,The Nautical Chart (2007),Adventure,0781332,5.5
121009,All Relative (2014),Comedy|Drama|Romance,3214248,5.4
121011,Imagine I'm Beautiful (2014),Drama,2314036,5.4
121017,The Gentleman from Epsom (1962),Comedy|Crime,0056014,6.3
121019,The Great Spy Chase (1964),Action|Comedy|Thriller,0057870,7.0
121021,Taxi for Tobruk (1961),Drama|War,0054425,7.4
121023,Viy (2014),Adventure|Fantasy|Mystery|Thriller,1224378,5.3
121025,"Excuse Me Darling, But Lucas Loved Me (1997)",Comedy,0119880,5.9
121027,Stay (2013),Drama,2234032,5.7
121029,No Distance Left to Run (2010),Documentary,1565434,7.9
121031,Santos (2008),Adventure|Comedy|Fantasy|Romance,0839976,2.4
121033,A Patriotic Man (2013),Comedy|Drama,2343585,6.2
121035,Houdini (2014),Drama,3132738,7.4
121039,A Night for Dying Tigers (2010),Drama,1624376,5.8
121047,Hedda Gabler (1963),Drama,0057135,7.2
121053,Angele (1934),Drama,0024830,7.4
121055,Harvest (1937),Drama,0028980,7.5
121057,The Well-Digger's Daughter (1940),Comedy|Drama|Romance,0033603,7.4
121059,Topaze (1951),Comedy,0044140,7.2
121061,Manon of the Spring (1952),Drama,0044883,7.4
121063,The House on 56th Street (1933),Drama,0024144,7.3
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,0105606,5.9
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,0324941,5.7
121101,Riptide (1949),Drama,0040917,7.4
121103,Justin Bieber: Never Say Never (2011),Documentary,1702443,1.6
121111,V (1983),Drama|Sci-Fi,0085106,7.9
121113,Shriek If You Know What I Did Last Friday the Thirteenth (2000),Comedy|Horror,0212235,3.9
121115,Tarzan (2013),Adventure|Animation|Children|Drama,1705952,4.8
121117,Highlander: The Source (2007),Action|Adventure|Fantasy|Sci-Fi,0299981,3.1
121119,"North and South, Book I (1985)",Drama|Romance|War,0088583,8.1
121122,Seed (2006),Horror,0758781,3.0
121126,The Car (1977),Horror|Mystery|Thriller,0075809,6.1
121129,The Hungover Games (2014),Comedy,3138104,3.7
121133,Ishq (1997),Action|Comedy|Drama|Musical|Romance,0133024,6.9
121135,Nurse 3D (2013),Horror|Thriller,1913166,4.6
121137,Wrong Turn 5: Bloodlines (2012),Horror|Thriller,2375779,4.1
121139,How the West Was Fun (1994),Children|Western,0110068,4.8
121141,A Cry in the Wild (1990),Action|Adventure|Thriller,0099327,5.4
121143,Flu (2013),Action|Drama|Sci-Fi,2351310,6.8
121145,McCullin (2012),Documentary,2354205,8.2
121148,The Fox & the Child (2007),Adventure|Children|Drama,0756648,7.0
121150,Lili's Apron (2004),Comedy,0359144,5.3
121152,The White Haired Witch of Lunar Kingdom (2014),Action|Fantasy,3465456,5.3
121155,Kevin Hart: Let Me Explain (2013),Comedy|Documentary,2609912,6.8
121159,V: The Final Battle (1984),Action|Sci-Fi,0086823,7.7
121161,Tactical Force (2011),Action|Comedy|Crime|Thriller,1458915,4.8
121167,Prowl (2010),Horror,1559033,4.6
121169,The Duke of Burgundy (2014),Drama,2570858,6.6
121171,Red Army (2014),Documentary,3264102,7.6
121173,Must Have Been Love (2012),Drama|Romance,2275861,5.7
121184,Save the Last Dance 2 (2006),Drama|Romance,0486656,5.4
121190,When in Rome (2002),Children|Comedy,0324532,4.8
121192,The Expelled (2010),Horror|Thriller,1486670,4.7
121194,Tyler Perry's The Single Moms Club (2014),Comedy|Drama,2465140,5.3
121196,Nothing Left to Fear (2013),Horror,1662293,4.4
121202,Hansel & Gretel (2007),Drama|Fantasy|Horror|Mystery|Thriller,1002567,6.8
121205,Nine Lives (2002),Horror|Thriller,0318497,2.3
121211,Major Movie Star (2008),Adventure|Comedy|Drama|War,1034320,4.3
121221,Sabata (1969),Action|Western,0064916,6.8
121225,I Am Ali (2014),Documentary,4008652,7.2
121227,Supermensch: The Legend of Shep Gordon (2013),Documentary,3074780,7.4
121231,It Follows (2014),Horror,3235888,6.8
121233,Take a Girl Like You (1970),Comedy|Drama|Romance,0066436,7.4
121235,The Anomaly (2014),Action|Sci-Fi|Thriller,2962726,4.8
121237,Sinbad: The Fifth Voyage (2014),Action|Adventure|Fantasy,1403862,5.8
121239,A Life in Dirty Movies (2013),Documentary,2645000,6.6
121241,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,0084747,8.5
121243,Touchback (2011),Children|Drama|Fantasy,1628055,6.5
121247,Wishmaster 3: Beyond the Gates of Hell (2001),Fantasy|Horror,0254871,3.6
121249,The Magical Legend of the Leprechauns (1999),Adventure|Children|Comedy|Fantasy|Romance,0205214,7.1
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,2561546,5.6
121255,White Elephant (2012),Drama,2132324,6.5
121259,The Tattooist (2007),Horror|Thriller,0817228,5.1
121271,Sometimes They Come Back... Again (1996),Horror,0117692,3.8
